1439423193,20525447892,52051428@N03,Thu_Aug_13_10:46:33_CEST_2015,Thu_Aug_13_01:46:33_CEST_2015,45.434,12.3388,Palazzo_Ducale,45.4339,12.3400
1446878322,22817425002,52072068@N05,Fri_Nov_06_19:38:42_CET_2015,Sat_Nov_07_07:38:42_CET_2015,45.438038,12.335895,Fontego_dei_Tedeschi,_45.438296,_12.336658
1426877819,16854121176,52153602@N04,Sat_Mar_21_08:57:29_CET_2015,Fri_Mar_20_19:56:59_CET_2015,45.434246,12.338719,Torre_dell'orologio,45.4346,12.3389
1432493623,19010992108,52374473@N06,Sat_Jun_27_11:02:55_CEST_2015,Sun_May_24_20:53:43_CEST_2015,45.438034,12.335948,Fontego_dei_Tedeschi,_45.438296,_12.336658
1432581270,18744342455,52374473@N06,Fri_Jun_12_19:35:18_CEST_2015,Mon_May_25_21:14:30_CEST_2015,45.433193,12.339821,Palazzo_Ducale,45.4339,12.3400
1432651108,18823650560,52374473@N06,Sun_Jun_21_10:02:23_CEST_2015,Tue_May_26_16:38:28_CEST_2015,45.43814,12.335927,Fontego_dei_Tedeschi,_45.438296,_12.336658
1432713047,23635939599,52374473@N06,Sun_Dec_27_15:46:28_CET_2015,Wed_May_27_09:50:47_CEST_2015,45.433605,12.339991,Palazzo_Ducale,45.4339,12.3400
1432719270,21006634491,52374473@N06,Sun_Aug_30_10:59:39_CEST_2015,Wed_May_27_11:34:30_CEST_2015,45.43406,12.339026,Palazzo_Ducale,45.4339,12.3400
1421139754,15786460314,52376059@N02,Sat_Jan_31_12:01:09_CET_2015,Tue_Jan_13_10:02:34_CET_2015,45.433193,12.324327,Chiesa_di_San_Barnaba,45.4331,12.3253
1421139857,15789497763,52376059@N02,Sat_Jan_31_13:59:13_CET_2015,Tue_Jan_13_10:04:17_CET_2015,45.43314,12.324169,Chiesa_di_San_Barnaba,45.4331,12.3253
1421141057,16444271766,52376059@N02,Sun_Feb_08_07:34:30_CET_2015,Tue_Jan_13_10:24:17_CET_2015,45.431767,12.328891,Gallerie_dell'Accademia,45.4312,12.3280
1421144078,16229341478,52376059@N02,Sun_Feb_01_11:01:12_CET_2015,Tue_Jan_13_11:14:38_CET_2015,45.431236,12.335502,Basilica_di_Santa_Maria_della_Salute,_45.430852,_12.334677
1421145036,15860851194,52376059@N02,Mon_Feb_09_16:36:53_CET_2015,Tue_Jan_13_11:30:36_CET_2015,45.433056,12.339891,Palazzo_Ducale,45.4339,12.3400
1421146221,16426972835,52376059@N02,Mon_Feb_02_13:47:02_CET_2015,Tue_Jan_13_11:50:21_CET_2015,45.434734,12.34983,Arsenale_di_Venezia,_45.434779,_12.349951
1421148451,16454258886,52376059@N02,Mon_Feb_09_07:38:35_CET_2015,Tue_Jan_13_12:27:31_CET_2015,45.43365,12.341027,Palazzo_Ducale,45.4339,12.3400
1421148634,16190872088,52376059@N02,Tue_Jan_27_07:24:13_CET_2015,Tue_Jan_13_12:30:34_CET_2015,45.4336,12.33998,Palazzo_Ducale,45.4339,12.3400
1421151279,16192945118,52376059@N02,Tue_Jan_27_15:05:18_CET_2015,Tue_Jan_13_13:14:39_CET_2015,45.43427,12.338172,Torre_dell'orologio,45.4346,12.3389
1421154855,16272062185,52376059@N02,Tue_Jan_13_16:21:30_CET_2015,Tue_Jan_13_14:14:15_CET_2015,45.436707,12.333788,Chiesa_di_San_Silvestro_I_Papa,_45.437439,_12.333745
1421155417,16415022416,52376059@N02,Wed_Feb_04_08:45:18_CET_2015,Tue_Jan_13_14:23:37_CET_2015,45.440628,12.333911,Galleria_Franchetti,45.4407,12.3339
1421216010,15813811173,52376059@N02,Tue_Feb_03_10:26:55_CET_2015,Wed_Jan_14_07:13:30_CET_2015,45.44084,12.334222,Galleria_Franchetti,45.4407,12.3339
1421222839,15802662984,52376059@N02,Mon_Feb_02_07:12:43_CET_2015,Wed_Jan_14_09:07:19_CET_2015,45.44575,12.327188,Campo_di_Ghetto_Nuovo,_45.445414,_12.326905
1421223040,15802680064,52376059@N02,Mon_Feb_02_07:12:43_CET_2015,Wed_Jan_14_09:10:40_CET_2015,45.44575,12.327188,Campo_di_Ghetto_Nuovo,_45.445414,_12.326905
1421223721,16397982375,52376059@N02,Thu_Jan_29_22:13:25_CET_2015,Wed_Jan_14_09:22:01_CET_2015,45.44572,12.327133,Campo_di_Ghetto_Nuovo,_45.445414,_12.326905
1421244654,15814414193,52376059@N02,Tue_Feb_03_12:49:27_CET_2015,Wed_Jan_14_15:10:54_CET_2015,45.440594,12.334855,Galleria_Franchetti,45.4407,12.3339
1421244704,16248518637,52376059@N02,Tue_Feb_03_12:37:03_CET_2015,Wed_Jan_14_15:11:44_CET_2015,45.440594,12.334855,Galleria_Franchetti,45.4407,12.3339
1421314370,15726873323,52376059@N02,Fri_Jan_23_11:44:39_CET_2015,Thu_Jan_15_10:32:50_CET_2015,45.42972,12.342602,Chiesa_di_San_Giorgio_Maggiore,_45.429522,_12.343061
1421320398,16321981339,52376059@N02,Thu_Feb_12_09:11:17_CET_2015,Thu_Jan_15_12:13:18_CET_2015,45.43356,12.341897,Ponte_dei_Sospiri,45.4340,12.3409
1421320939,16256425129,52376059@N02,Wed_Feb_04_15:00:43_CET_2015,Thu_Jan_15_12:22:19_CET_2015,45.43168,12.33533,Bauer_Palazzo,_45.432130,_12.336245
1421394177,16256365537,52376059@N02,Wed_Feb_04_13:44:32_CET_2015,Fri_Jan_16_08:42:57_CET_2015,45.434315,12.334252,Opera_Santa_Maria_Della_Carita',_45.434063,_12.334611
1421394617,16264251437,52376059@N02,Thu_Feb_05_15:58:41_CET_2015,Fri_Jan_16_08:50:17_CET_2015,45.43389,12.331444,Chiesa_di_Santo_Stefano,45.4337,12.3308
1421394779,16449489855,52376059@N02,Thu_Feb_05_13:55:31_CET_2015,Fri_Jan_16_08:52:59_CET_2015,45.43389,12.331444,Chiesa_di_Santo_Stefano,45.4337,12.3308
1421396872,16199292948,52376059@N02,Wed_Jan_28_10:27:53_CET_2015,Fri_Jan_16_09:27:52_CET_2015,45.433098,12.33445,Teatro_La_Fenice,45.4335,12.3335
1421397592,16265052060,52376059@N02,Thu_Feb_05_22:36:45_CET_2015,Fri_Jan_16_09:39:52_CET_2015,45.433228,12.335393,Chiesa_di_San_Mois?,45.4331,12.3361
1421398082,16303659127,52376059@N02,Tue_Feb_10_07:39:56_CET_2015,Fri_Jan_16_09:48:02_CET_2015,45.433537,12.336402,Museo_Correr,45.4336,12.3372
1421398400,16146722418,52376059@N02,Wed_Jan_21_17:34:01_CET_2015,Fri_Jan_16_09:53:20_CET_2015,45.433056,12.339891,Palazzo_Ducale,45.4339,12.3400
1421399062,16313187279,52376059@N02,Wed_Feb_11_09:37:13_CET_2015,Fri_Jan_16_10:04:22_CET_2015,45.43422,12.33803,Museo_Correr,45.4336,12.3372
1421399715,15670705444,52376059@N02,Fri_Jan_16_14:51:03_CET_2015,Fri_Jan_16_10:15:15_CET_2015,45.436996,12.336394,Chiesa_di_San_Salvador,_45.436765,_12.336369
1426789061,16245552343,52382736@N00,Thu_Mar_19_19:22:33_CET_2015,Thu_Mar_19_19:17:41_CET_2015,45.431,12.337099,Punta_della_Dogana_di_Mare,_45.430939,_12.337008
1427737688,16793045518,52382736@N00,Mon_Mar_30_19:52:16_CEST_2015,Mon_Mar_30_19:48:08_CEST_2015,45.4456,12.320673,Ponte_dei_Tre_Archi,45.4455,12.3208
1427823108,16784130747,52382736@N00,Tue_Mar_31_19:35:47_CEST_2015,Tue_Mar_31_19:31:48_CEST_2015,45.430862,12.324267,Palazzo_Clary,_45.430102,_12.324476
1428434827,16447369054,52382736@N00,Tue_Apr_07_21:31:23_CEST_2015,Tue_Apr_07_21:27:07_CEST_2015,45.44601,12.332496,Chiesa_della_Madonna_dell'Orto,45.4464,12.3325
1431024427,17408175745,52382736@N00,Thu_May_07_20:51:21_CEST_2015,Thu_May_07_20:47:07_CEST_2015,45.43029,12.325694,Ca'_Foscari_Zattere_-_Cultural_flow_zone,_45.429949,_12.324986
1432404748,17390850803,52382736@N00,Sat_May_23_20:15:58_CEST_2015,Sat_May_23_20:12:28_CEST_2015,45.43952,12.341176,Basilica_dei_Santi_Giovanni_e_Paolo,45.4394,12.3417
1433786688,18583288266,52382736@N00,Mon_Jun_08_20:08:28_CEST_2015,Mon_Jun_08_20:04:48_CEST_2015,45.43813,12.335983,Fontego_dei_Tedeschi,_45.438296,_12.336658
1434314206,18785546126,52382736@N00,Sun_Jun_14_22:40:05_CEST_2015,Sun_Jun_14_22:36:46_CEST_2015,45.43889,12.339127,Chiesa_dei_Miracoli,45.4394,12.3392
1434475047,18677973328,52382736@N00,Tue_Jun_16_19:21:12_CEST_2015,Tue_Jun_16_19:17:27_CEST_2015,45.43392,12.343976,Monumento_Nazionale_a_Vittorio_Emanuele_II,_45.433921,_12.343493
1449413004,22935045284,52409296@N00,Sun_Dec_06_16:43:24_CET_2015,Sun_Dec_06_15:43:24_CET_2015,45.434,12.333,Galleria_Dorothea_Van_Der_Koelen,_45.433297,_12.332563
1449866598,23387527830,52409296@N00,Fri_Dec_11_22:43:18_CET_2015,Fri_Dec_11_21:43:18_CET_2015,45.43741,12.332955,Chiesa_di_San_Silvestro_I_Papa,_45.437439,_12.333745
1422718188,16382049156,52594455@N06,Sat_Jan_31_08:29:48_CET_2015,Sat_Jan_31_16:29:48_CET_2015,45.440945,12.322088,Palazzo_Foscari_Contarini,_45.440825,_12.322646
1422719483,15788081893,52594455@N06,Sat_Jan_31_08:51:23_CET_2015,Sat_Jan_31_16:51:23_CET_2015,45.438038,12.335895,Fontego_dei_Tedeschi,_45.438296,_12.336658
1422745348,16410297585,52594455@N06,Sat_Jan_31_16:02:28_CET_2015,Sun_Feb_01_00:02:28_CET_2015,45.429485,12.342939,Chiesa_di_San_Giorgio_Maggiore,_45.429522,_12.343061
1420124271,15546494704,52657298@N02,Thu_Jan_01_23:59:03_CET_2015,Thu_Jan_01_15:57:51_CET_2015,45.439445,12.338652,Chiesa_dei_Miracoli,45.4394,12.3392
1420124664,15981521020,52657298@N02,Thu_Jan_01_23:58:19_CET_2015,Thu_Jan_01_16:04:24_CET_2015,45.438965,12.339877,Chiesa_dei_Miracoli,45.4394,12.3392
1420124745,15982783229,52657298@N02,Thu_Jan_01_23:58:09_CET_2015,Thu_Jan_01_16:05:45_CET_2015,45.43894,12.340275,Chiesa_dei_Miracoli,45.4394,12.3392
1420125058,15982782499,52657298@N02,Thu_Jan_01_23:58:04_CET_2015,Thu_Jan_01_16:10:58_CET_2015,45.439392,12.341419,Basilica_dei_Santi_Giovanni_e_Paolo,45.4394,12.3417
1420125257,15981503880,52657298@N02,Thu_Jan_01_23:56:05_CET_2015,Thu_Jan_01_16:14:17_CET_2015,45.439312,12.342086,Basilica_dei_Santi_Giovanni_e_Paolo,45.4394,12.3417
1420125969,15981516610,52657298@N02,Thu_Jan_01_23:57:41_CET_2015,Thu_Jan_01_16:26:09_CET_2015,45.439312,12.342086,Basilica_dei_Santi_Giovanni_e_Paolo,45.4394,12.3417
1420126050,15981399448,52657298@N02,Thu_Jan_01_23:57:21_CET_2015,Thu_Jan_01_16:27:30_CET_2015,45.439312,12.342086,Basilica_dei_Santi_Giovanni_e_Paolo,45.4394,12.3417
1420126582,15981513970,52657298@N02,Thu_Jan_01_23:57:20_CET_2015,Thu_Jan_01_16:36:22_CET_2015,45.440273,12.3416,Basilica_dei_Santi_Giovanni_e_Paolo,45.4394,12.3417
1420127130,16143042076,52657298@N02,Thu_Jan_01_23:57:06_CET_2015,Thu_Jan_01_16:45:30_CET_2015,45.439964,12.341438,Basilica_dei_Santi_Giovanni_e_Paolo,45.4394,12.3417
1420131802,16166941241,52657298@N02,Thu_Jan_01_23:56:14_CET_2015,Thu_Jan_01_18:03:22_CET_2015,45.433327,12.336947,Museo_Correr,45.4336,12.3372
1420133925,16168073122,52657298@N02,Thu_Jan_01_23:56:08_CET_2015,Thu_Jan_01_18:38:45_CET_2015,45.433136,12.335519,Chiesa_di_San_Mois?,45.4331,12.3361
1420134069,15981388968,52657298@N02,Thu_Jan_01_23:56:03_CET_2015,Thu_Jan_01_18:41:09_CET_2015,45.432858,12.335347,Chiesa_di_San_Mois?,45.4331,12.3361
1440121072,20510631913,52663149@N00,Fri_Sep_04_09:25:01_CEST_2015,Fri_Aug_21_03:37:52_CEST_2015,45.42896,12.357991,Padiglione_Germania,_45.428243,_12.357660
1426845160,16254289624,52673863@N06,Fri_Mar_20_23:19:23_CET_2015,Fri_Mar_20_10:52:40_CET_2015,45.433613,12.333612,Opera_Santa_Maria_Della_Carita',_45.434063,_12.334611
1426896080,16886136912,52673863@N06,Sun_Mar_22_00:36:02_CET_2015,Sat_Mar_21_01:01:20_CET_2015,45.430046,12.324417,Ca'_Foscari_Zattere_-_Cultural_flow_zone,_45.429949,_12.324986
1427444341,16951995709,52673863@N06,Mon_Apr_13_21:59:38_CEST_2015,Fri_Mar_27_09:19:01_CET_2015,45.432762,12.33844,Palace_Gardens,_45.432993,_12.338410
1427450043,16922757446,52673863@N06,Fri_Mar_27_21:38:48_CET_2015,Fri_Mar_27_10:54:03_CET_2015,45.431755,12.328923,Gallerie_dell'Accademia,45.4312,12.3280
1420204048,15988202934,52705377@N05,Sun_Feb_22_11:25:15_CET_2015,Fri_Jan_02_14:07:28_CET_2015,45.445393,12.326874,Campo_di_Ghetto_Nuovo,_45.445414,_12.326905
1420208782,16404927137,52705377@N05,Sun_Feb_22_15:21:03_CET_2015,Fri_Jan_02_15:26:22_CET_2015,45.44522,12.327389,Campo_di_Ghetto_Nuovo,_45.445414,_12.326905
1420213232,15990043874,52705377@N05,Sun_Feb_22_15:21:37_CET_2015,Fri_Jan_02_16:40:32_CET_2015,45.43802,12.335715,Fontego_dei_Tedeschi,_45.438296,_12.336658
1420215420,16305561671,52705377@N05,Sun_Jan_18_11:05:14_CET_2015,Fri_Jan_02_17:17:00_CET_2015,45.432514,12.337292,Bauer_Palazzo,_45.432130,_12.336245
1420271022,16620725261,52705377@N05,Mon_Feb_23_10:13:41_CET_2015,Sat_Jan_03_08:43:42_CET_2015,45.44042,12.323505,Palazzo_Foscari_Contarini,_45.440825,_12.322646
1420287577,16024256233,52705377@N05,Wed_Feb_25_15:08:37_CET_2015,Sat_Jan_03_13:19:37_CET_2015,45.43175,12.328956,Gallerie_dell'Accademia,45.4312,12.3280
1429690697,17008310614,52761823@N05,Thu_May_14_10:21:21_CEST_2015,Wed_Apr_22_10:18:17_CEST_2015,45.44175,12.322733,Ponte_degli_Scalzi,45.4410,12.3228
1429691706,17576969720,52761823@N05,Sun_May_17_10:08:15_CEST_2015,Wed_Apr_22_10:35:06_CEST_2015,45.440998,12.322132,Palazzo_Foscari_Contarini,_45.440825,_12.322646
1429691978,17362733352,52761823@N05,Mon_May_04_09:56:29_CEST_2015,Wed_Apr_22_10:39:38_CEST_2015,45.43377,12.343107,Monumento_Nazionale_a_Vittorio_Emanuele_II,_45.433921,_12.343493
1429692049,17738152566,52761823@N05,Sun_May_17_10:08:15_CEST_2015,Wed_Apr_22_10:40:49_CEST_2015,45.439175,12.319021,Ponte_della_Costituzione,_45.438806,_12.319361
1429694612,22960166049,52761823@N05,Thu_Nov_26_19:08:33_CET_2015,Wed_Apr_22_11:23:32_CEST_2015,45.433697,12.341551,Ponte_dei_Sospiri,45.4340,12.3409
1429694767,17207355780,52761823@N05,Wed_May_06_23:32:47_CEST_2015,Wed_Apr_22_11:26:07_CEST_2015,45.433544,12.340693,Palazzo_Ducale,45.4339,12.3400
1429694803,17910681701,52761823@N05,Wed_May_20_23:28:15_CEST_2015,Wed_Apr_22_11:26:43_CEST_2015,45.433697,12.341551,Ponte_dei_Sospiri,45.4340,12.3409
1429697471,22699714724,52761823@N05,Thu_Nov_26_19:08:34_CET_2015,Wed_Apr_22_12:11:11_CEST_2015,45.434883,12.33932,Torre_dell'orologio,45.4346,12.3389
1429698839,22700953683,52761823@N05,Thu_Nov_26_19:08:34_CET_2015,Wed_Apr_22_12:33:59_CEST_2015,45.4343,12.33756,Museo_Correr,45.4336,12.3372
1429698899,22700933013,52761823@N05,Thu_Nov_26_19:08:35_CET_2015,Wed_Apr_22_12:34:59_CEST_2015,45.434464,12.33741,Museo_Correr,45.4336,12.3372
1429700040,23070297350,52761823@N05,Sat_Nov_28_10:17:52_CET_2015,Wed_Apr_22_12:54:00_CEST_2015,45.43386,12.338397,Palace_Gardens,_45.432993,_12.338410
1429700077,23366064915,52761823@N05,Sat_Nov_28_10:17:52_CET_2015,Wed_Apr_22_12:54:37_CEST_2015,45.43386,12.338397,Palace_Gardens,_45.432993,_12.338410
1429700105,22737679684,52761823@N05,Sat_Nov_28_10:17:53_CET_2015,Wed_Apr_22_12:55:05_CEST_2015,45.43386,12.338397,Palace_Gardens,_45.432993,_12.338410
1429700146,23366028025,52761823@N05,Sat_Nov_28_10:17:50_CET_2015,Wed_Apr_22_12:55:46_CEST_2015,45.43386,12.338397,Palace_Gardens,_45.432993,_12.338410
1429700181,23257647832,52761823@N05,Sat_Nov_28_10:17:51_CET_2015,Wed_Apr_22_12:56:21_CEST_2015,45.43386,12.338397,Palace_Gardens,_45.432993,_12.338410
1429700198,23283429831,52761823@N05,Sat_Nov_28_10:17:52_CET_2015,Wed_Apr_22_12:56:38_CEST_2015,45.43386,12.338397,Palace_Gardens,_45.432993,_12.338410
1429700621,23070184180,52761823@N05,Sat_Nov_28_10:17:51_CET_2015,Wed_Apr_22_13:03:41_CEST_2015,45.43386,12.338397,Palace_Gardens,_45.432993,_12.338410
1429705128,22575839153,52761823@N05,Sun_Nov_22_11:00:47_CET_2015,Wed_Apr_22_14:18:48_CEST_2015,45.433636,12.333569,Opera_Santa_Maria_Della_Carita',_45.434063,_12.334611
1429705138,22808743287,52761823@N05,Sun_Nov_22_11:00:46_CET_2015,Wed_Apr_22_14:18:58_CEST_2015,45.433636,12.333569,Opera_Santa_Maria_Della_Carita',_45.434063,_12.334611
1429705142,22575802223,52761823@N05,Sun_Nov_22_11:00:47_CET_2015,Wed_Apr_22_14:19:02_CEST_2015,45.433636,12.333569,Opera_Santa_Maria_Della_Carita',_45.434063,_12.334611
1429705148,22834840759,52761823@N05,Sun_Nov_22_11:00:44_CET_2015,Wed_Apr_22_14:19:08_CEST_2015,45.433636,12.333569,Opera_Santa_Maria_Della_Carita',_45.434063,_12.334611
1429705156,22834836059,52761823@N05,Sun_Nov_22_11:00:45_CET_2015,Wed_Apr_22_14:19:16_CEST_2015,45.433636,12.333569,Opera_Santa_Maria_Della_Carita',_45.434063,_12.334611
1429705171,22906973180,52761823@N05,Sun_Nov_22_11:00:44_CET_2015,Wed_Apr_22_14:19:31_CEST_2015,45.433636,12.333569,Opera_Santa_Maria_Della_Carita',_45.434063,_12.334611
1429707281,18365518188,52761823@N05,Sun_Jun_07_10:14:29_CEST_2015,Wed_Apr_22_14:54:41_CEST_2015,45.432747,12.332282,Palazzo_Santa_Maria_del_Giglio,_45.432577,_12.332878
1429707306,18367105709,52761823@N05,Sun_Jun_07_10:14:28_CEST_2015,Wed_Apr_22_14:55:06_CEST_2015,45.432354,12.333419,Palazzo_Santa_Maria_del_Giglio,_45.432577,_12.332878
1429707318,17932620133,52761823@N05,Sun_Jun_07_10:14:30_CEST_2015,Wed_Apr_22_14:55:18_CEST_2015,45.432354,12.333419,Palazzo_Santa_Maria_del_Giglio,_45.432577,_12.332878
1429709010,17144107197,52761823@N05,Sun_May_03_10:04:56_CEST_2015,Wed_Apr_22_15:23:30_CEST_2015,45.438152,12.336208,Fontego_dei_Tedeschi,_45.438296,_12.336658
1429709368,17907091352,52761823@N05,Wed_May_20_23:28:14_CEST_2015,Wed_Apr_22_15:29:28_CEST_2015,45.440998,12.322132,Palazzo_Foscari_Contarini,_45.440825,_12.322646
1429716031,16742158444,52761823@N05,Mon_May_04_09:56:30_CEST_2015,Wed_Apr_22_17:20:31_CEST_2015,45.43377,12.343107,Monumento_Nazionale_a_Vittorio_Emanuele_II,_45.433921,_12.343493
1429820582,18078256463,52761823@N05,Thu_Jun_11_10:05:33_CEST_2015,Thu_Apr_23_22:23:02_CEST_2015,45.44367,12.325533,Campo_San_Geremia,_45.443068,_12.324890
1429867084,18072303979,52761823@N05,Sat_May_30_10:13:04_CEST_2015,Fri_Apr_24_11:18:04_CEST_2015,45.433697,12.341551,Ponte_dei_Sospiri,45.4340,12.3409
1429875301,23328159655,52761823@N05,Thu_Nov_26_19:08:36_CET_2015,Fri_Apr_24_13:35:01_CEST_2015,45.430984,12.336573,Punta_della_Dogana_di_Mare,_45.430939,_12.337008
1429894917,18605991878,52761823@N05,Sun_Jun_14_09:36:50_CEST_2015,Fri_Apr_24_19:01:57_CEST_2015,45.43386,12.337667,Museo_Correr,45.4336,12.3372
1429904988,17304951795,52761823@N05,Tue_Apr_28_23:49:47_CEST_2015,Fri_Apr_24_21:49:48_CEST_2015,45.43772,12.335436,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1429952388,17321231785,52761823@N05,Thu_Apr_30_14:47:04_CEST_2015,Sat_Apr_25_10:59:48_CEST_2015,45.44543,12.326831,Campo_di_Ghetto_Nuovo,_45.445414,_12.326905
1429963690,17372775234,52761823@N05,Sat_May_23_10:11:27_CEST_2015,Sat_Apr_25_14:08:10_CEST_2015,45.433475,12.332142,Galleria_Dorothea_Van_Der_Koelen,_45.433297,_12.332563
1429970361,17531720509,52761823@N05,Sat_May_16_09:57:49_CEST_2015,Sat_Apr_25_15:59:21_CEST_2015,45.432865,12.326316,Museo_del_Settecento_Veneziano,45.4336,12.3268
1429990592,17992171362,52761823@N05,Sat_May_23_10:11:26_CEST_2015,Sat_Apr_25_21:36:32_CEST_2015,45.44336,12.324986,Campo_San_Geremia,_45.443068,_12.324890
1430048099,17308977115,52761823@N05,Wed_Apr_29_09:32:52_CEST_2015,Sun_Apr_26_13:34:59_CEST_2015,45.43386,12.337667,Museo_Correr,45.4336,12.3372
1430128405,17121205518,52761823@N05,Wed_Apr_29_09:32:52_CEST_2015,Mon_Apr_27_11:53:25_CEST_2015,45.433544,12.340693,Palazzo_Ducale,45.4339,12.3400
1430130953,17715459942,52761823@N05,Sat_May_16_09:57:48_CEST_2015,Mon_Apr_27_12:35:53_CEST_2015,45.43315,12.334953,Chiesa_di_San_Mois?,45.4331,12.3361
1430131771,18072688981,52761823@N05,Mon_May_25_09:55:18_CEST_2015,Mon_Apr_27_12:49:31_CEST_2015,45.43374,12.339642,Palazzo_Ducale,45.4339,12.3400
1430131810,19159403964,52761823@N05,Fri_Jul_17_22:57:34_CEST_2015,Mon_Apr_27_12:50:10_CEST_2015,45.43374,12.339642,Palazzo_Ducale,45.4339,12.3400
1430131966,18072668911,52761823@N05,Mon_May_25_09:55:18_CEST_2015,Mon_Apr_27_12:52:46_CEST_2015,45.43374,12.339642,Palazzo_Ducale,45.4339,12.3400
1430132250,23219830692,52761823@N05,Thu_Nov_26_19:08:36_CET_2015,Mon_Apr_27_12:57:30_CEST_2015,45.43448,12.338848,Torre_dell'orologio,45.4346,12.3389
1431992652,17664009578,52761823@N05,Tue_May_19_10:44:12_CEST_2015,Tue_May_19_01:44:12_CEST_2015,45.44543,12.326831,Campo_di_Ghetto_Nuovo,_45.445414,_12.326905
1431994128,17849395532,52761823@N05,Tue_May_19_11:08:48_CEST_2015,Tue_May_19_02:08:48_CEST_2015,45.433258,12.33814,Palace_Gardens,_45.432993,_12.338410
1446472760,22948373742,52767376@N04,Thu_Nov_12_09:12:45_CET_2015,Mon_Nov_02_14:59:20_CET_2015,45.434002,12.326722,Ca'_Foscari,_45.434540,_12.326520
1446478166,22520291433,52767376@N04,Thu_Nov_19_13:59:06_CET_2015,Mon_Nov_02_16:29:26_CET_2015,45.434082,12.339041,Palazzo_Ducale,45.4339,12.3400
1446478324,22665090430,52767376@N04,Sat_Nov_07_19:03:33_CET_2015,Mon_Nov_02_16:32:04_CET_2015,45.434082,12.339041,Palazzo_Ducale,45.4339,12.3400
1446626306,24250303191,52767376@N04,Tue_Jan_12_11:01:57_CET_2016,Wed_Nov_04_09:38:26_CET_2015,45.433994,12.340178,Palazzo_Ducale,45.4339,12.3400
1446639450,23367528441,52767376@N04,Tue_Dec_01_18:27:28_CET_2015,Wed_Nov_04_13:17:30_CET_2015,45.434578,12.335693,Palazzo_Contarini_del_Bovolo,45.4348,12.3345
1446649004,22930639543,52767376@N04,Sun_Dec_06_11:19:51_CET_2015,Wed_Nov_04_15:56:44_CET_2015,45.43143,12.329964,Ponte_dell'Accademia,45.4316,12.3290
1446669561,22420200693,52767376@N04,Sun_Nov_15_19:01:59_CET_2015,Wed_Nov_04_21:39:21_CET_2015,45.434864,12.339255,Torre_dell'orologio,45.4346,12.3389
1446670180,22410149568,52767376@N04,Fri_Nov_06_17:16:04_CET_2015,Wed_Nov_04_21:49:40_CET_2015,45.42935,12.34286,Chiesa_di_San_Giorgio_Maggiore,_45.429522,_12.343061
1446672310,22498118347,52767376@N04,Tue_Nov_10_10:19:50_CET_2015,Wed_Nov_04_22:25:10_CET_2015,45.430717,12.334685,Basilica_di_Santa_Maria_della_Salute,_45.430852,_12.334677
1446715028,24194294939,52767376@N04,Sat_Jan_23_17:41:39_CET_2016,Thu_Nov_05_10:17:08_CET_2015,45.42935,12.34286,Chiesa_di_San_Giorgio_Maggiore,_45.429522,_12.343061
1446725505,23096993420,52767376@N04,Sun_Nov_29_11:54:09_CET_2015,Thu_Nov_05_13:11:45_CET_2015,45.431713,12.328913,Gallerie_dell'Accademia,45.4312,12.3280
1446727521,23211517682,52767376@N04,Thu_Nov_26_10:27:19_CET_2015,Thu_Nov_05_13:45:21_CET_2015,45.442574,12.325801,Campo_San_Geremia,_45.443068,_12.324890
1441702079,21392068285,52777430@N05,Sun_Sep_13_22:22:11_CEST_2015,Tue_Sep_08_10:47:59_CEST_2015,45.43854,12.325576,Isola_di_San_Michelle,_45.438550,_12.326709
1429604693,17312162352,52905222@N03,Wed_Apr_29_20:23:49_CEST_2015,Tue_Apr_21_10:24:53_CEST_2015,45.432438,12.333537,Palazzo_Santa_Maria_del_Giglio,_45.432577,_12.332878
1434311071,18452437283,52936359@N05,Tue_Jun_23_06:32:00_CEST_2015,Sun_Jun_14_21:44:31_CEST_2015,45.44006,12.336591,Campanile_e_Chiesa_degli_Santi_Apostoli,45.4405,12.3365
1434391375,20331165754,52936359@N05,Fri_Aug_28_17:55:36_CEST_2015,Mon_Jun_15_20:02:55_CEST_2015,45.433628,12.34073,Palazzo_Ducale,45.4339,12.3400
1434391657,18938844866,52936359@N05,Fri_Jun_19_22:35:26_CEST_2015,Mon_Jun_15_20:07:37_CEST_2015,45.433327,12.340227,Palazzo_Ducale,45.4339,12.3400
1434744870,18938845736,52936359@N05,Fri_Jun_19_22:35:25_CEST_2015,Fri_Jun_19_22:14:30_CEST_2015,45.433327,12.340227,Palazzo_Ducale,45.4339,12.3400
1441628298,21065144389,53019066@N05,Tue_Sep_08_21:16:11_CEST_2015,Mon_Sep_07_14:18:18_CEST_2015,45.42942,12.343295,Chiesa_di_San_Giorgio_Maggiore,_45.429522,_12.343061
1428847040,17172252296,53074617@N00,Sun_Apr_19_13:53:37_CEST_2015,Sun_Apr_12_15:57:20_CEST_2015,45.437744,12.335283,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1428847437,16577980653,53074617@N00,Sun_Apr_19_13:53:38_CEST_2015,Sun_Apr_12_16:03:57_CEST_2015,45.437744,12.335283,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
